MSN,state,Year,data
LORCB,CT,2000,93869
LORCB,CT,2001,89840
LORCB,CT,2002,90288
LORCB,CT,2003,101366
LORCB,CT,2004,95107
LORCB,CT,2005,97640
LORCB,CT,2006,89273
LORCB,CT,2007,91773
LORCB,CT,2008,85379
LORCB,CT,2009,80147
LORCB,CT,2010,83877
LORCB,CT,2011,75644
LORCB,CT,2012,80226
LORCB,CT,2013,80431
LORCB,CT,2014,78604
LORCB,CT,2015,77991
LORCB,CT,2016,75994
LORCB,CT,2017,75001
LORCB,CT,2018,75891
LORCB,CT,2019,70903
LORCB,DC,1960,3623
LORCB,DC,1961,3852
LORCB,DC,1962,3887
LORCB,DC,1963,4070
LORCB,DC,1964,4356
LORCB,DC,1965,4710
LORCB,DC,1966,5124
LORCB,DC,1967,5240
LORCB,DC,1968,5787
LORCB,DC,1969,6239
LORCB,DC,1970,6851
LORCB,DC,1971,7054
LORCB,DC,1972,7043
LORCB,DC,1973,7722
LORCB,DC,1974,7294
LORCB,DC,1975,7441
LORCB,DC,1976,7597
LORCB,DC,1977,7788
LORCB,DC,1978,8057
LORCB,DC,1979,8031
LORCB,DC,1980,8893
LORCB,DC,1981,8705
LORCB,DC,1982,8985
LORCB,DC,1983,9690
LORCB,DC,1984,9549
LORCB,DC,1985,9635
LORCB,DC,1986,10192
LORCB,DC,1987,10651
LORCB,DC,1988,11071
LORCB,DC,1989,11548
LORCB,DC,1990,13082
LORCB,DC,1991,13893
LORCB,DC,1992,13092
LORCB,DC,1993,14590
LORCB,DC,1994,13776
LORCB,DC,1995,14332
LORCB,DC,1996,14171
LORCB,DC,1997,13536
LORCB,DC,1998,13843
LORCB,DC,1999,14467
LORCB,DC,2000,14347
LORCB,DC,2001,14496
LORCB,DC,2002,15337
LORCB,DC,2003,14895
LORCB,DC,2004,15735
LORCB,DC,2005,16427
LORCB,DC,2006,15340
LORCB,DC,2007,15955
LORCB,DC,2008,15376
LORCB,DC,2009,14983
LORCB,DC,2010,16680
LORCB,DC,2011,16012
LORCB,DC,2012,15041
LORCB,DC,2013,15273
LORCB,DC,2014,15600
LORCB,DC,2015,18633
LORCB,DC,2016,18569
LORCB,DC,2017,17507
LORCB,DC,2018,18587
LORCB,DC,2019,17685
LORCB,DE,1960,4187
LORCB,DE,1961,4462
LORCB,DE,1962,4632
LORCB,DE,1963,4969
LORCB,DE,1964,5394
LORCB,DE,1965,5938
LORCB,DE,1966,6662
LORCB,DE,1967,7163
LORCB,DE,1968,7887
LORCB,DE,1969,8557
LORCB,DE,1970,9648
LORCB,DE,1971,10272
LORCB,DE,1972,10656
LORCB,DE,1973,11689
LORCB,DE,1974,11362
LORCB,DE,1975,13423
LORCB,DE,1976,14008
LORCB,DE,1977,14599
LORCB,DE,1978,15046
LORCB,DE,1979,14791
LORCB,DE,1980,15295
LORCB,DE,1981,11533
LORCB,DE,1982,11829
LORCB,DE,1983,12404
LORCB,DE,1984,14811
LORCB,DE,1985,15037
LORCB,DE,1986,16237
LORCB,DE,1987,17589
LORCB,DE,1988,19136
LORCB,DE,1989,20658
LORCB,DE,1990,23283
LORCB,DE,1991,26516
LORCB,DE,1992,25019
LORCB,DE,1993,23349
LORCB,DE,1994,22421
LORCB,DE,1995,23508
LORCB,DE,1996,24231
LORCB,DE,1997,25601
LORCB,DE,1998,25841
LORCB,DE,1999,27651
LORCB,DE,2000,30105
LORCB,DE,2001,28758
LORCB,DE,2002,33897
LORCB,DE,2003,32571
LORCB,DE,2004,31940
LORCB,DE,2005,34380
LORCB,DE,2006,31585
LORCB,DE,2007,34753
LORCB,DE,2008,35970
LORCB,DE,2009,34744
LORCB,DE,2010,36572
LORCB,DE,2011,33948
LORCB,DE,2012,31372
LORCB,DE,2013,31123
LORCB,DE,2014,30616
LORCB,DE,2015,29594
LORCB,DE,2016,28194
LORCB,DE,2017,27708
LORCB,DE,2018,31820
LORCB,DE,2019,29376
LORCB,FL,1960,61238
LORCB,FL,1961,66200
LORCB,FL,1962,74918
LORCB,FL,1963,82614
LORCB,FL,1964,91944
LORCB,FL,1965,100049
LORCB,FL,1966,115331
LORCB,FL,1967,125362
LORCB,FL,1968,148616
LORCB,FL,1969,174904
LORCB,FL,1970,203136
LORCB,FL,1971,224003
LORCB,FL,1972,248690
LORCB,FL,1973,285325
LORCB,FL,1974,283368
LORCB,FL,1975,284459
LORCB,FL,1976,294100
LORCB,FL,1977,317688
LORCB,FL,1978,345763
LORCB,FL,1979,343854
LORCB,FL,1980,366771
LORCB,FL,1981,368640
LORCB,FL,1982,364056
LORCB,FL,1983,379384
LORCB,FL,1984,391482
LORCB,FL,1985,422918
LORCB,FL,1986,441457
LORCB,FL,1987,456174
LORCB,FL,1988,483280
LORCB,FL,1989,537075
LORCB,FL,1990,564283
LORCB,FL,1991,574559
LORCB,FL,1992,574145
LORCB,FL,1993,593284
LORCB,FL,1994,605649
LORCB,FL,1995,652960
LORCB,FL,1996,681446
LORCB,FL,1997,680605
LORCB,FL,1998,735971
LORCB,FL,1999,731499
LORCB,FL,2000,762395
LORCB,FL,2001,760953
LORCB,FL,2002,809683
LORCB,FL,2003,815727
LORCB,FL,2004,807804
LORCB,FL,2005,813873
LORCB,FL,2006,812046
LORCB,FL,2007,799698
LORCB,FL,2008,772818
LORCB,FL,2009,759279
LORCB,FL,2010,778903
LORCB,FL,2011,723462
LORCB,FL,2012,680113
LORCB,FL,2013,689281
LORCB,FL,2014,705190
LORCB,FL,2015,731979
LORCB,FL,2016,728991
LORCB,FL,2017,702444
LORCB,FL,2018,705573
LORCB,FL,2019,682466
LORCB,GA,1960,37709
LORCB,GA,1961,38618
LORCB,GA,1962,42548
LORCB,GA,1963,45837
LORCB,GA,1964,51014
LORCB,GA,1965,56493
LORCB,GA,1966,62582
LORCB,GA,1967,66848
LORCB,GA,1968,79224
LORCB,GA,1969,90038
LORCB,GA,1970,102966
LORCB,GA,1971,107775
LORCB,GA,1972,112611
LORCB,GA,1973,124556
LORCB,GA,1974,124568
LORCB,GA,1975,134690
LORCB,GA,1976,138011
LORCB,GA,1977,151770
LORCB,GA,1978,158790
LORCB,GA,1979,149594
LORCB,GA,1980,164205
LORCB,GA,1981,161452
LORCB,GA,1982,162536
LORCB,GA,1983,166315
LORCB,GA,1984,175612
LORCB,GA,1985,183681
LORCB,GA,1986,197547
LORCB,GA,1987,203829
LORCB,GA,1988,208577
LORCB,GA,1989,223305
LORCB,GA,1990,210421
LORCB,GA,1991,214727
LORCB,GA,1992,216741
LORCB,GA,1993,241052
LORCB,GA,1994,234097
LORCB,GA,1995,271393
LORCB,GA,1996,298961
LORCB,GA,1997,297871
LORCB,GA,1998,320965
LORCB,GA,1999,314489
LORCB,GA,2000,330339
LORCB,GA,2001,326200
LORCB,GA,2002,342088
LORCB,GA,2003,359423
LORCB,GA,2004,388274
LORCB,GA,2005,386174
LORCB,GA,2006,395905
LORCB,GA,2007,411745
LORCB,GA,2008,407094
LORCB,GA,2009,393208
LORCB,GA,2010,441761
LORCB,GA,2011,411666
LORCB,GA,2012,366842
LORCB,GA,2013,358237
LORCB,GA,2014,385995
LORCB,GA,2015,370994
LORCB,GA,2016,381063
LORCB,GA,2017,354519
LORCB,GA,2018,385075
LORCB,GA,2019,374365
LORCB,HI,1960,5290
LORCB,HI,1961,5241
LORCB,HI,1962,5368
LORCB,HI,1963,6034
LORCB,HI,1964,6513
LORCB,HI,1965,6741
LORCB,HI,1966,7157
LORCB,HI,1967,8036
LORCB,HI,1968,8542
LORCB,HI,1969,9295
LORCB,HI,1970,10307
LORCB,HI,1971,11105
LORCB,HI,1972,12660
LORCB,HI,1973,12702
LORCB,HI,1974,12835
LORCB,HI,1975,12734
LORCB,HI,1976,13492
LORCB,HI,1977,13808
LORCB,HI,1978,13865
LORCB,HI,1979,13865
LORCB,HI,1980,14001
LORCB,HI,1981,13674
LORCB,HI,1982,12666
LORCB,HI,1983,12992
LORCB,HI,1984,13304
LORCB,HI,1985,13344
LORCB,HI,1986,13588
LORCB,HI,1987,14647
LORCB,HI,1988,15440
LORCB,HI,1989,16673
LORCB,HI,1990,21692
LORCB,HI,1991,16759
LORCB,HI,1992,19625
LORCB,HI,1993,19941
LORCB,HI,1994,20500
LORCB,HI,1995,21041
LORCB,HI,1996,21524
LORCB,HI,1997,21474
LORCB,HI,1998,21108
LORCB,HI,1999,21375
LORCB,HI,2000,21514
LORCB,HI,2001,20590
LORCB,HI,2002,22611
LORCB,HI,2003,19605
LORCB,HI,2004,19984
LORCB,HI,2005,20459
LORCB,HI,2006,20672
LORCB,HI,2007,21037
LORCB,HI,2008,20007
LORCB,HI,2009,19822
LORCB,HI,2010,19249
LORCB,HI,2011,19067
LORCB,HI,2012,17586
LORCB,HI,2013,16443
LORCB,HI,2014,16306
LORCB,HI,2015,16420
LORCB,HI,2016,16463
LORCB,HI,2017,16776
LORCB,HI,2018,16806
LORCB,HI,2019,16542
LORCB,IA,1960,31389
LORCB,IA,1961,32647
LORCB,IA,1962,34069
LORCB,IA,1963,36156
LORCB,IA,1964,38445
LORCB,IA,1965,41082
LORCB,IA,1966,37242
LORCB,IA,1967,39483
LORCB,IA,1968,44250
LORCB,IA,1969,48187
LORCB,IA,1970,53487
LORCB,IA,1971,56389
LORCB,IA,1972,59440
LORCB,IA,1973,61950
LORCB,IA,1974,64337
LORCB,IA,1975,68241
LORCB,IA,1976,68765
LORCB,IA,1977,72188
LORCB,IA,1978,79601
LORCB,IA,1979,79012
LORCB,IA,1980,82279
LORCB,IA,1981,78713
LORCB,IA,1982,82272
LORCB,IA,1983,88781
LORCB,IA,1984,76798
LORCB,IA,1985,76982
LORCB,IA,1986,76608
LORCB,IA,1987,75858
LORCB,IA,1988,80660
LORCB,IA,1989,81875
LORCB,IA,1990,90110
LORCB,IA,1991,94527
LORCB,IA,1992,88035
LORCB,IA,1993,94664
LORCB,IA,1994,93901
LORCB,IA,1995,99067
LORCB,IA,1996,98303
LORCB,IA,1997,98631
LORCB,IA,1998,101953
LORCB,IA,1999,102798
LORCB,IA,2000,103571
LORCB,IA,2001,106195
LORCB,IA,2002,107716
LORCB,IA,2003,106066
LORCB,IA,2004,107948
LORCB,IA,2005,111189
LORCB,IA,2006,109045
LORCB,IA,2007,111599
LORCB,IA,2008,110365
LORCB,IA,2009,108201
LORCB,IA,2010,113041
LORCB,IA,2011,111019
LORCB,IA,2012,105679
LORCB,IA,2013,110193
LORCB,IA,2014,107023
LORCB,IA,2015,98495
LORCB,IA,2016,100120
LORCB,IA,2017,95225
LORCB,IA,2018,98132
LORCB,IA,2019,95917
LORCB,ID,1960,12346
LORCB,ID,1961,12595
LORCB,ID,1962,13090
LORCB,ID,1963,13359
LORCB,ID,1964,13848
LORCB,ID,1965,14488
LORCB,ID,1966,14973
LORCB,ID,1967,15621
LORCB,ID,1968,16679
LORCB,ID,1969,17789
LORCB,ID,1970,19434
LORCB,ID,1971,21406
LORCB,ID,1972,23239
LORCB,ID,1973,25105
LORCB,ID,1974,27607
LORCB,ID,1975,31677
LORCB,ID,1976,34036
LORCB,ID,1977,36342
LORCB,ID,1978,37198
LORCB,ID,1979,41115
LORCB,ID,1980,40459
LORCB,ID,1981,41133
LORCB,ID,1982,44365
LORCB,ID,1983,41824
LORCB,ID,1984,44428
LORCB,ID,1985,45171
LORCB,ID,1986,41585
LORCB,ID,1987,39334
LORCB,ID,1988,41167
LORCB,ID,1989,45001
LORCB,ID,1990,45908
LORCB,ID,1991,48405
LORCB,ID,1992,46324
LORCB,ID,1993,50854
LORCB,ID,1994,50290
LORCB,ID,1995,50187
LORCB,ID,1996,52356
LORCB,ID,1997,52637
LORCB,ID,1998,52138
LORCB,ID,1999,54665
LORCB,ID,2000,56527
LORCB,ID,2001,53821
LORCB,ID,2002,56007
LORCB,ID,2003,54808
LORCB,ID,2004,56460
LORCB,ID,2005,58068
LORCB,ID,2006,61286
LORCB,ID,2007,63676
LORCB,ID,2008,64454
LORCB,ID,2009,63214
LORCB,ID,2010,59500
LORCB,ID,2011,60289
LORCB,ID,2012,56920
LORCB,ID,2013,59390
LORCB,ID,2014,58204
LORCB,ID,2015,55121
LORCB,ID,2016,53688
LORCB,ID,2017,56720
LORCB,ID,2018,53485
LORCB,ID,2019,53279
LORCB,IL,1960,84118
LORCB,IL,1961,89622
LORCB,IL,1962,94049
LORCB,IL,1963,100055
LORCB,IL,1964,107956
LORCB,IL,1965,115440
LORCB,IL,1966,128997
LORCB,IL,1967,135803
LORCB,IL,1968,152757
LORCB,IL,1969,167231
LORCB,IL,1970,185990
LORCB,IL,1971,197280
LORCB,IL,1972,207991
LORCB,IL,1973,220069
LORCB,IL,1974,221773
LORCB,IL,1975,215794
LORCB,IL,1976,214792
LORCB,IL,1977,229626
LORCB,IL,1978,240407
LORCB,IL,1979,238543
LORCB,IL,1980,245328
LORCB,IL,1981,226749
LORCB,IL,1982,230732
LORCB,IL,1983,246663
LORCB,IL,1984,236776
LORCB,IL,1985,234251
LORCB,IL,1986,237022
LORCB,IL,1987,241621
LORCB,IL,1988,256706
LORCB,IL,1989,255039
LORCB,IL,1990,278529
LORCB,IL,1991,305392
LORCB,IL,1992,271572
LORCB,IL,1993,295119
LORCB,IL,1994,297432
LORCB,IL,1995,319551
LORCB,IL,1996,310269
LORCB,IL,1997,309865
LORCB,IL,1998,330425
LORCB,IL,1999,332117
LORCB,IL,2000,327148
LORCB,IL,2001,341673
LORCB,IL,2002,352556
LORCB,IL,2003,337999
LORCB,IL,2004,344263
LORCB,IL,2005,381353
LORCB,IL,2006,364164
LORCB,IL,2007,374106
LORCB,IL,2008,363172
LORCB,IL,2009,341627
LORCB,IL,2010,372336
LORCB,IL,2011,360699
LORCB,IL,2012,359816
LORCB,IL,2013,351357
LORCB,IL,2014,347628
LORCB,IL,2015,334653
LORCB,IL,2016,344808
LORCB,IL,2017,331761
LORCB,IL,2018,350956
LORCB,IL,2019,329975
LORCB,IN,1960,53757
LORCB,IN,1961,55956
LORCB,IN,1962,58682
LORCB,IN,1963,61475
LORCB,IN,1964,65208
LORCB,IN,1965,70469
LORCB,IN,1966,77539
LORCB,IN,1967,83280
LORCB,IN,1968,91724
LORCB,IN,1969,101439
LORCB,IN,1970,111335
LORCB,IN,1971,118247
LORCB,IN,1972,125266
LORCB,IN,1973,132391
LORCB,IN,1974,136488
LORCB,IN,1975,134022
LORCB,IN,1976,136130
LORCB,IN,1977,147184
LORCB,IN,1978,150891
LORCB,IN,1979,149179
LORCB,IN,1980,157885
LORCB,IN,1981,152748
LORCB,IN,1982,155755
LORCB,IN,1983,159928
LORCB,IN,1984,157116
LORCB,IN,1985,154757
LORCB,IN,1986,156979
LORCB,IN,1987,159876
LORCB,IN,1988,169874
LORCB,IN,1989,175507
LORCB,IN,1990,169787
LORCB,IN,1991,185325
LORCB,IN,1992,174327
LORCB,IN,1993,194239
LORCB,IN,1994,193217
LORCB,IN,1995,205701
LORCB,IN,1996,209972
LORCB,IN,1997,206241
LORCB,IN,1998,211643
LORCB,IN,1999,221907
LORCB,IN,2000,221158
LORCB,IN,2001,224612
LORCB,IN,2002,234459
LORCB,IN,2003,234262
LORCB,IN,2004,239727
LORCB,IN,2005,259462
LORCB,IN,2006,247253
LORCB,IN,2007,280137
LORCB,IN,2008,280605
LORCB,IN,2009,269859
LORCB,IN,2010,287338
LORCB,IN,2011,273945
LORCB,IN,2012,263363
LORCB,IN,2013,275749
LORCB,IN,2014,275216
LORCB,IN,2015,259206
LORCB,IN,2016,255858
LORCB,IN,2017,235740
LORCB,IN,2018,256291
LORCB,IN,2019,240217
LORCB,KS,1960,19909
LORCB,KS,1961,20432
LORCB,KS,1962,22312
LORCB,KS,1963,24658
LORCB,KS,1964,25767
LORCB,KS,1965,26481
LORCB,KS,1966,29072
LORCB,KS,1967,29559
LORCB,KS,1968,34307
LORCB,KS,1969,38942
LORCB,KS,1970,44144
LORCB,KS,1971,45695
LORCB,KS,1972,48733
LORCB,KS,1973,52377
LORCB,KS,1974,54696
LORCB,KS,1975,46607
LORCB,KS,1976,47012
LORCB,KS,1977,48638
LORCB,KS,1978,54293
LORCB,KS,1979,51230
LORCB,KS,1980,58926
LORCB,KS,1981,60723
LORCB,KS,1982,62488
LORCB,KS,1983,67147
LORCB,KS,1984,64342
LORCB,KS,1985,64038
LORCB,KS,1986,63883
LORCB,KS,1987,65073
LORCB,KS,1988,68905
LORCB,KS,1989,70087
LORCB,KS,1990,84295
LORCB,KS,1991,89259
LORCB,KS,1992,78848
LORCB,KS,1993,87877
LORCB,KS,1994,88700
LORCB,KS,1995,90294
LORCB,KS,1996,94761
LORCB,KS,1997,98020
LORCB,KS,1998,102772
LORCB,KS,1999,99866
LORCB,KS,2000,109813
LORCB,KS,2001,103351
LORCB,KS,2002,108678
LORCB,KS,2003,107714
LORCB,KS,2004,107728
LORCB,KS,2005,115250
LORCB,KS,2006,114977
LORCB,KS,2007,111630
LORCB,KS,2008,109872
LORCB,KS,2009,107268
LORCB,KS,2010,116827
LORCB,KS,2011,115947
LORCB,KS,2012,111293
LORCB,KS,2013,106964
LORCB,KS,2014,106562
LORCB,KS,2015,103102
LORCB,KS,2016,101229
LORCB,KS,2017,95317
LORCB,KS,2018,102663
LORCB,KS,2019,97249
LORCB,KY,1960,23289
LORCB,KY,1961,23861
LORCB,KY,1962,24712
LORCB,KY,1963,25820
LORCB,KY,1964,28256
LORCB,KY,1965,30648
LORCB,KY,1966,34213
LORCB,KY,1967,36454
LORCB,KY,1968,44934
LORCB,KY,1969,51422
LORCB,KY,1970,57674
LORCB,KY,1971,62095
LORCB,KY,1972,57829
LORCB,KY,1973,64633
LORCB,KY,1974,66901
LORCB,KY,1975,78454
LORCB,KY,1976,81925
LORCB,KY,1977,93614
LORCB,KY,1978,99374
LORCB,KY,1979,97525
LORCB,KY,1980,107172
LORCB,KY,1981,109462
LORCB,KY,1982,110497
LORCB,KY,1983,116037
LORCB,KY,1984,114179
LORCB,KY,1985,113621
LORCB,KY,1986,117167
LORCB,KY,1987,121434
LORCB,KY,1988,127000
LORCB,KY,1989,133294
LORCB,KY,1990,131654
LORCB,KY,1991,146499
LORCB,KY,1992,139699
LORCB,KY,1993,150320
LORCB,KY,1994,153505
LORCB,KY,1995,162504
LORCB,KY,1996,169300
LORCB,KY,1997,164394
LORCB,KY,1998,170554
LORCB,KY,1999,181138
LORCB,KY,2000,189691
LORCB,KY,2001,189107
LORCB,KY,2002,216112
LORCB,KY,2003,204562
LORCB,KY,2004,207536
LORCB,KY,2005,218664
LORCB,KY,2006,214380
LORCB,KY,2007,224097
LORCB,KY,2008,219081
LORCB,KY,2009,211462
LORCB,KY,2010,228873
LORCB,KY,2011,210841
LORCB,KY,2012,207153
LORCB,KY,2013,212298
LORCB,KY,2014,213930
LORCB,KY,2015,201006
LORCB,KY,2016,201869
LORCB,KY,2017,187142
LORCB,KY,2018,202757
LORCB,KY,2019,189160
LORCB,LA,1960,25434
LORCB,LA,1961,25538
LORCB,LA,1962,31839
LORCB,LA,1963,34410
LORCB,LA,1964,38202
LORCB,LA,1965,42038
LORCB,LA,1966,48167
LORCB,LA,1967,52219
LORCB,LA,1968,61005
LORCB,LA,1969,69342
LORCB,LA,1970,77046
LORCB,LA,1971,83254
LORCB,LA,1972,95267
LORCB,LA,1973,99577
LORCB,LA,1974,100009
LORCB,LA,1975,97586
LORCB,LA,1976,101833
LORCB,LA,1977,116389
LORCB,LA,1978,127640
LORCB,LA,1979,126276
LORCB,LA,1980,137967
LORCB,LA,1981,140631
LORCB,LA,1982,145124
LORCB,LA,1983,139231
LORCB,LA,1984,150152
LORCB,LA,1985,157606
LORCB,LA,1986,155106
LORCB,LA,1987,150932
LORCB,LA,1988,152103
LORCB,LA,1989,161594
LORCB,LA,1990,130098
LORCB,LA,1991,132314
LORCB,LA,1992,126585
LORCB,LA,1993,137363
LORCB,LA,1994,140360
LORCB,LA,1995,155113
LORCB,LA,1996,155828
LORCB,LA,1997,148088
LORCB,LA,1998,163681
LORCB,LA,1999,150315
LORCB,LA,2000,159522
LORCB,LA,2001,144130
LORCB,LA,2002,157570
LORCB,LA,2003,134602
LORCB,LA,2004,142050
LORCB,LA,2005,161321
LORCB,LA,2006,133662
LORCB,LA,2007,205162
LORCB,LA,2008,204613
LORCB,LA,2009,207284
LORCB,LA,2010,221205
LORCB,LA,2011,215143
LORCB,LA,2012,198712
LORCB,LA,2013,192744
LORCB,LA,2014,188776
LORCB,LA,2015,183141
LORCB,LA,2016,175083
LORCB,LA,2017,177030
LORCB,LA,2018,181399
LORCB,LA,2019,170244
LORCB,MA,1960,35356
LORCB,MA,1961,37028
LORCB,MA,1962,38671
LORCB,MA,1963,41024
LORCB,MA,1964,43467
LORCB,MA,1965,46965
LORCB,MA,1966,50879
LORCB,MA,1967,56473
LORCB,MA,1968,61687
LORCB,MA,1969,68418
LORCB,MA,1970,77050
LORCB,MA,1971,83927
LORCB,MA,1972,89572
LORCB,MA,1973,94860
LORCB,MA,1974,94414
LORCB,MA,1975,87148
LORCB,MA,1976,91666
LORCB,MA,1977,90434
LORCB,MA,1978,92888
LORCB,MA,1979,93029
LORCB,MA,1980,94844
LORCB,MA,1981,93355
LORCB,MA,1982,96697
LORCB,MA,1983,99789
LORCB,MA,1984,98831
LORCB,MA,1985,100864
LORCB,MA,1986,104162
LORCB,MA,1987,109314
LORCB,MA,1988,117178
LORCB,MA,1989,124237
LORCB,MA,1990,125879
LORCB,MA,1991,118671
LORCB,MA,1992,122764
LORCB,MA,1993,124801
LORCB,MA,1994,126387
LORCB,MA,1995,127781
LORCB,MA,1996,127512
LORCB,MA,1997,121779
LORCB,MA,1998,126808
LORCB,MA,1999,135542
LORCB,MA,2000,140544
LORCB,MA,2001,136407
LORCB,MA,2002,142716
LORCB,MA,2003,137712
LORCB,MA,2004,139383
LORCB,MA,2005,140203
LORCB,MA,2006,135814
LORCB,MA,2007,135187
LORCB,MA,2008,126769
LORCB,MA,2009,120596
LORCB,MA,2010,131264
LORCB,MA,2011,121006
LORCB,MA,2012,131803
LORCB,MA,2013,136825
LORCB,MA,2014,134119
LORCB,MA,2015,132770
LORCB,MA,2016,128846
LORCB,MA,2017,125949
LORCB,MA,2018,129784
LORCB,MA,2019,124073
LORCB,MD,1960,23390
LORCB,MD,1961,25370
LORCB,MD,1962,26755
LORCB,MD,1963,28982
LORCB,MD,1964,31836
LORCB,MD,1965,35705
LORCB,MD,1966,40520
LORCB,MD,1967,43717
LORCB,MD,1968,50311
LORCB,MD,1969,56188
LORCB,MD,1970,63473
LORCB,MD,1971,66707
LORCB,MD,1972,70088
LORCB,MD,1973,78284
LORCB,MD,1974,77642
LORCB,MD,1975,79058
LORCB,MD,1976,82601
LORCB,MD,1977,88113
LORCB,MD,1978,92279
LORCB,MD,1979,91270
LORCB,MD,1980,99336
LORCB,MD,1981,98344
LORCB,MD,1982,100615
LORCB,MD,1983,108248
LORCB,MD,1984,108726
LORCB,MD,1985,111900
LORCB,MD,1986,121088
LORCB,MD,1987,130029
LORCB,MD,1988,139634
LORCB,MD,1989,150207
LORCB,MD,1990,159350
LORCB,MD,1991,168207
LORCB,MD,1992,162206
LORCB,MD,1993,178311
LORCB,MD,1994,176945
LORCB,MD,1995,179408
LORCB,MD,1996,187416
LORCB,MD,1997,177843
LORCB,MD,1998,181335
LORCB,MD,1999,190296
LORCB,MD,2000,196254
LORCB,MD,2001,194218
LORCB,MD,2002,207154
LORCB,MD,2003,213244
LORCB,MD,2004,225871
LORCB,MD,2005,229484
LORCB,MD,2006,215364
LORCB,MD,2007,221156
LORCB,MD,2008,215790
LORCB,MD,2009,210266
LORCB,MD,2010,226646
LORCB,MD,2011,210891
LORCB,MD,2012,207110
LORCB,MD,2013,212680
LORCB,MD,2014,210866
LORCB,MD,2015,208992
LORCB,MD,2016,208428
LORCB,MD,2017,191201
LORCB,MD,2018,195820
LORCB,MD,2019,184440
LORCB,ME,1960,8381
LORCB,ME,1961,8681
LORCB,ME,1962,8990
LORCB,ME,1963,9223
LORCB,ME,1964,9504
LORCB,ME,1965,9970
LORCB,ME,1966,10578
LORCB,ME,1967,10975
LORCB,ME,1968,11844
LORCB,ME,1969,12773
LORCB,ME,1970,14220
LORCB,ME,1971,15532
LORCB,ME,1972,17391
LORCB,ME,1973,18327
LORCB,ME,1974,19870
LORCB,ME,1975,20356
LORCB,ME,1976,22620
LORCB,ME,1977,23319
LORCB,ME,1978,24755
LORCB,ME,1979,24565
LORCB,ME,1980,24574
LORCB,ME,1981,24234
LORCB,ME,1982,25668
LORCB,ME,1983,25819
LORCB,ME,1984,26210
LORCB,ME,1985,26720
LORCB,ME,1986,27385
LORCB,ME,1987,28135
LORCB,ME,1988,29490
LORCB,ME,1989,31581
LORCB,ME,1990,18361
LORCB,ME,1991,17665
LORCB,ME,1992,18932
LORCB,ME,1993,19500
LORCB,ME,1994,16174
LORCB,ME,1995,8562
LORCB,ME,1996,14337
LORCB,ME,1997,10339
LORCB,ME,1998,10230
LORCB,ME,1999,13238
LORCB,ME,2000,13732
LORCB,ME,2001,15813
LORCB,ME,2002,14299
LORCB,ME,2003,15355
LORCB,ME,2004,15929
LORCB,ME,2005,18634
LORCB,ME,2006,16449
LORCB,ME,2007,23065
LORCB,ME,2008,23294
LORCB,ME,2009,20242
LORCB,ME,2010,20999
LORCB,ME,2011,19722
LORCB,ME,2012,21636
LORCB,ME,2013,18851
LORCB,ME,2014,22337
LORCB,ME,2015,23719
LORCB,ME,2016,21879
LORCB,ME,2017,23953
LORCB,ME,2018,25294
LORCB,ME,2019,24056
LORCB,MI,1960,73641
LORCB,MI,1961,76115
LORCB,MI,1962,78279
LORCB,MI,1963,81204
LORCB,MI,1964,85727
LORCB,MI,1965,92117
LORCB,MI,1966,100793
LORCB,MI,1967,107771
LORCB,MI,1968,118260
LORCB,MI,1969,128931
LORCB,MI,1970,141171
LORCB,MI,1971,149483
LORCB,MI,1972,158446
LORCB,MI,1973,163932
LORCB,MI,1974,167390
LORCB,MI,1975,170941
LORCB,MI,1976,174088
LORCB,MI,1977,177044
LORCB,MI,1978,180603
LORCB,MI,1979,179526
LORCB,MI,1980,182459
LORCB,MI,1981,172022
LORCB,MI,1982,171647
LORCB,MI,1983,176103
LORCB,MI,1984,173582
LORCB,MI,1985,174281
LORCB,MI,1986,176247
LORCB,MI,1987,181484
LORCB,MI,1988,191255
LORCB,MI,1989,199438
LORCB,MI,1990,218328
LORCB,MI,1991,204203
LORCB,MI,1992,197790
LORCB,MI,1993,201567
LORCB,MI,1994,193818
LORCB,MI,1995,211897
LORCB,MI,1996,222901
LORCB,MI,1997,224807
LORCB,MI,1998,245975
LORCB,MI,1999,248582
LORCB,MI,2000,251331
LORCB,MI,2001,262721
LORCB,MI,2002,278984
LORCB,MI,2003,271138
LORCB,MI,2004,269339
LORCB,MI,2005,294132
LORCB,MI,2006,281106
LORCB,MI,2007,278594
LORCB,MI,2008,262956
LORCB,MI,2009,242573
LORCB,MI,2010,259918
LORCB,MI,2011,260859
LORCB,MI,2012,251330
LORCB,MI,2013,248726
LORCB,MI,2014,242721
LORCB,MI,2015,227111
LORCB,MI,2016,234270
LORCB,MI,2017,226812
LORCB,MI,2018,239021
LORCB,MI,2019,229434
LORCB,MN,1960,35317
LORCB,MN,1961,37671
LORCB,MN,1962,39618
LORCB,MN,1963,42408
LORCB,MN,1964,45462
LORCB,MN,1965,49383
LORCB,MN,1966,53736
LORCB,MN,1967,56391
LORCB,MN,1968,61923
LORCB,MN,1969,67584
LORCB,MN,1970,74546
LORCB,MN,1971,76495
LORCB,MN,1972,81237
LORCB,MN,1973,81044
LORCB,MN,1974,82603
LORCB,MN,1975,83392
LORCB,MN,1976,85518
LORCB,MN,1977,84550
LORCB,MN,1978,93491
